Bacteria;Abditibacteriota;Abditibacteriia;Abditibacteriales;Abditibacteriaceae;Abditibacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Actinomycetales;Actinomycetales Incertae Sedis;Candidatus Ancillula;NA
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;adolescentis
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;catenulatum
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;pseudolongum
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;thermophilum
Bacteria;Actinomycetota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Gardnerella;vaginalis
Bacteria;Actinomycetota;Actinobacteria;Euzebyales;Euzebyaceae;Egibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Euzebyales;Euzebyaceae;Euzebya;NA
Bacteria;Actinomycetota;Actinobacteria;Euzebyales;Euzebyaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Acidothermaceae;Acidothermus;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;Frankia;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Frankiaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;aggregatus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;endophyticus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;saxobsidens
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Cumulibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;dictyosporus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;obscurus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Geodermatophilus;ruber
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Klenkia;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter;marinus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter;multiseptatus
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;Modestobacter;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Geodermatophilaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Nakamurellaceae;Nakamurella;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Nakamurellaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Nakamurellaceae;Vallicoccus;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;NA;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Sporichthyaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya;NA
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Sporichthyaceae;Sporichthya;polymorpha
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;algeriensis
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;harbinensis
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;NA
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;tenuis
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Natronoglycomyces;NA
Bacteria;Actinomycetota;Actinobacteria;Glycomycetales;Glycomycetaceae;Salilacibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;radiotolerans
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;xinjiangensis
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineosporia;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Pseudokineococcus;marinus
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Pseudokineococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera;granulorum
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera;NA
Bacteria;Actinomycetota;Actinobacteria;Kineosporiales;Kineosporiaceae;Thalassiella;NA
Bacteria;Actinomycetota;Actinobacteria;KIST-JJY010;NA;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;E1B-B3-114;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Embleya;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Peterkaempfera;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptacidiphilus;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;abyssalis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;aculeolatus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;aidingensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;albidoflavus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;albus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;atrovirens
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;aureus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;bluensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;cacaoi
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;cavourensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;fenghuangensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;flaveus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;hygroscopicus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;ipomoeae
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;megasporus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;nodosus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;peucetius
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;pluripotens
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;sedi
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;sediminis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;specialis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;sulfonofaciens
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermoatroviridis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermocarboxydus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermodiastaticus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermolineatus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;thermoviolaceus
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;venezuelae
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;xinghaiensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Streptomyces;zhaozhouensis
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Wenjunlia;NA
Bacteria;Actinomycetota;Actinobacteria;Kitasatosporales;Streptomycetaceae;Yinghuangia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Beutenbergiaceae;Beutenbergia;cavernae
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Beutenbergiaceae;Miniimonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Bogoriellaceae;Bogoriella;caseilytica
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Bogoriellaceae;Georgenia;deserti
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Bogoriellaceae;Georgenia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Bogoriellaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;album
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;celere
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;epidermidis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;samyangense
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Brevibacteriaceae;Sediminivirga;luteola
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Actinotalea;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;fimi
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;flavigena
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;hominis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Pseudactinotalea;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Demequinaceae;Demequina;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;faecium
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermabacteraceae;Dermabacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermacoccaceae;Dermacoccus;nishinomiyaensis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Dermatophilaceae;Piscicoccus;intestinalis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Knoellia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Lapillicoccus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinicoccus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;humiphilum
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinimicrobium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Pedococcus-Phycicoccus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agrococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;neolithicus
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces;ulmi
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;flaccumfaciens
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Curtobacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Diaminobutyricimonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Frigoribacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Galbitalea;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leifsonia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;chromiireducens
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Marisediminicola;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;arborescens
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;flavescens
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;testaceum
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microbacterium;trichothecenolyticum
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microcella;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Naasia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudoclavibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudolysinimonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Rathayibacter;tritici
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;agilis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;citreus
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;crystallopoietes
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;deserti
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;gandavensis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;globiformis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;pascens
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;saudimassiliensis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;subterraneus
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Enteractinococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Garicola;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Glutamicibacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;carniphila
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;flava
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;marina
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;palustris
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;rhizophila
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Kocuria;rosea
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;luteus
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Micrococcus;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;alba
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Nesterenkonia;populi
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;phenanthrenivorans
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter;sulfonivorans
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Renibacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;aeria
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;dentocariosa
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;mucilaginosa
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Sinomonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Zhihengliuella;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Micrococcales Incertae Sedis;Populibacterium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;NA;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;cellulans
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;halotolerans
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Isoptericola;variabilis
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Myceligenerans;crystallogenes
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Myceligenerans;halotolerans
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;NA;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Promicromonospora;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Xylanimonas;NA
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Sanguibacteraceae;Flavimobilis;NA
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinocatenispora;rupis
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;derwentensis
